session,username,application,activity,event,time,created_at,updated_at,event_value,r2,dial_position,circuit 1:sparks:DMM measurement:measurement,circuit 3:sparks:DMM measurement:measurement,type,red_probe,levelName,button,circuit 1:sparks:DMM measurement:result,Voltage across R2: Measured,key,endRight,board,circuit 1:sparks:DMM measurement:red_probe,circuit 2:sparks:DMM measurement:red_probe,circuit 1:sparks:DMM measurement:dial_position,UID,location,groupname,preCalculation,circuit 2:sparks:DMM measurement:black_probe,endTop,r3,changed,circuit 2:sparks:DMM measurement,value,circuit 3:sparks:DMM measurement:black_probe,result,postCalculation,circuit 2:sparks:DMM measurement:result,circuit 3:sparks:DMM measurement:red_probe,calculation,circuit 3:sparks:DMM measurement:result,black_probe,measurement,r1,circuit 2:sparks:DMM measurement:measurement,Voltage across R3: Goal,startRight,circuit 1:sparks:DMM measurement:black_probe,currentFlowing,Voltage across R2: Goal,startTop,circuit 2:sparks:DMM measurement:dial_position,Voltage across R3: Measured,circuit 3:sparks:DMM measurement:dial_position,Voltage across R1: Measured,Voltage across R1: Goal,via,run_remote_id,run_remote_endpoint,activity_id,interactive_id,url,run_key,activity_name,interactive_url,page_id
aa9748b7debe4ef99f5f4fb8b0862ac8,31727@learn.concord.org,LARA-log-poc,activity: 6200,Moved DMM dial,1475530208.9859998,0.0,0.0,"",330,"",voltage,voltage,"","",three-resistors-level2,"",- 0 2.0,"","","",0,c14,c20,dcv_200,"","",Dogs,"",c14,"",330,"","",dcv_200,c14,"","",2.00,c20,"",h,"","",330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33631,https://learn.concord.org/dataservice/external_activity_data/0c8efeaa-94ff-48fa-82d2-2f5d44bb5320,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/f51fc073-d5d3-4333-947c-71435e5ff8d4,f51fc073-d5d3-4333-947c-71435e5ff8d4,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
aa9748b7debe4ef99f5f4fb8b0862ac8,31727@learn.concord.org,LARA-log-poc,activity: 6200,DMM measurement,1475530209.694999,0.0,0.0,"",330,dcv_20,voltage,voltage,"",c14,three-resistors-level2,"",- 2.0 0,"","","",0,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,- 2.0 0,"",2.00,c20,"",h,c20,voltage,330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33631,https://learn.concord.org/dataservice/external_activity_data/0c8efeaa-94ff-48fa-82d2-2f5d44bb5320,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/f51fc073-d5d3-4333-947c-71435e5ff8d4,f51fc073-d5d3-4333-947c-71435e5ff8d4,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
aa9748b7debe4ef99f5f4fb8b0862ac8,31727@learn.concord.org,LARA-log-poc,activity: 6200,DMM measurement,1475530209.697999,0.0,0.0,"",330,dcv_20,voltage,voltage,"",c14,three-resistors-level2,"",- 2.0 0,"","","",0,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,- 2.0 0,"",2.00,c20,"",h,c20,voltage,330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33631,https://learn.concord.org/dataservice/external_activity_data/0c8efeaa-94ff-48fa-82d2-2f5d44bb5320,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/f51fc073-d5d3-4333-947c-71435e5ff8d4,f51fc073-d5d3-4333-947c-71435e5ff8d4,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
aa9748b7debe4ef99f5f4fb8b0862ac8,31727@learn.concord.org,LARA-log-poc,activity: 6200,Moved DMM dial,1475530209.698999,0.0,0.0,"",330,"",voltage,voltage,"","",three-resistors-level2,"",- 2.0 0,"","","",0,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","",dcv_20,c14,"","",2.00,c20,"",h,"","",330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33631,https://learn.concord.org/dataservice/external_activity_data/0c8efeaa-94ff-48fa-82d2-2f5d44bb5320,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/f51fc073-d5d3-4333-947c-71435e5ff8d4,f51fc073-d5d3-4333-947c-71435e5ff8d4,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
aa9748b7debe4ef99f5f4fb8b0862ac8,31727@learn.concord.org,LARA-log-poc,activity: 6200,Moved DMM dial,1475530209.7019992,0.0,0.0,"",330,"",voltage,voltage,"","",three-resistors-level2,"",- 2.0 0,"","","",0,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","",dcv_20,c14,"","",2.00,c20,"",h,"","",330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33631,https://learn.concord.org/dataservice/external_activity_data/0c8efeaa-94ff-48fa-82d2-2f5d44bb5320,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/f51fc073-d5d3-4333-947c-71435e5ff8d4,f51fc073-d5d3-4333-947c-71435e5ff8d4,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
11538447cfe8e258a7625d969321e0d6,31662@learn.concord.org,LARA-log-poc,activity: 6200,Sent message,1475530209.848999,0.0,0.0,i not getting any response from circuit2,120,"",voltage,resistance,"","",three-resistors-level2,"",3.23,"","","",0,c20,c20,dcv_20,"","",Pets,"",c14,"",330,"","","",c14,"","",2.15,c20,"",38.7,"","",180,voltage,"","",c14,true,"","",dcv_20,"",r_200,"","","",33621,https://learn.concord.org/dataservice/external_activity_data/9d8c9ba7-2060-4a2e-9a24-cf2157a8a4e1,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/ca517757-668c-43bb-9c5e-432f45e02b8c,ca517757-668c-43bb-9c5e-432f45e02b8c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
de1804cdf2c0173ed25acf05414d58da,31723@learn.concord.org,LARA-log-poc,activity: 6200,Sent message,1475530212.983999,0.0,0.0,something is disconnected,330,"",voltage,voltage,"","",three-resistors-level2,"",- 2.0 0,"","","",1,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,"","",2.00,c20,"",h,"","",330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33627,https://learn.concord.org/dataservice/external_activity_data/9f31fb76-ea68-4ec2-8fcd-0448f7ae95d9,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/23725920-29c9-40aa-82b9-195e9e996a57,23725920-29c9-40aa-82b9-195e9e996a57,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,Sent message,1475530213.023,0.0,0.0,did someone move something,330,"",voltage,voltage,"","",three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,"","",2.00,c20,"",h,"","",330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,Changed circuit,1475530217.7739992,0.0,0.0,"",330,"",voltage,voltage,disconnect lead,"",three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"",c14,Dogs,"",c14,"",330,"","","",c14,"","",2.00,c20,"",h,"","",330,voltage,"","",c20,false,"","",dcv_20,"",dcv_1000,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,Changed circuit,1475530217.776,0.0,0.0,"",330,"",voltage,voltage,disconnect lead,"",three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"",c14,Dogs,"",c14,"",330,"","","",c14,"","",2.00,c20,"",h,"","",330,voltage,"","",c20,false,"","",dcv_20,"",dcv_1000,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,DMM measurement,1475530218.431999,0.0,0.0,"",330,dcv_1000,voltage,voltage,"",c20,three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,h,"",2.00,c20,"",h,c14,voltage,330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,Changed circuit,1475530218.430999,0.0,0.0,"",330,"",voltage,voltage,connect lead,"",three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"",c14,Dogs,"",c14,"",330,"","","",c14,"","",2.00,c20,"",h,"","",330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,DMM measurement,1475530218.4329998,0.0,0.0,"",330,dcv_1000,voltage,voltage,"",c20,three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,h,"",2.00,c20,"",h,c14,voltage,330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,Changed circuit,1475530218.43,0.0,0.0,"",330,"",voltage,voltage,connect lead,"",three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"",c14,Dogs,"",c14,"",330,"","","",c14,"","",2.00,c20,"",h,"","",330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
aa9748b7debe4ef99f5f4fb8b0862ac8,31727@learn.concord.org,LARA-log-poc,activity: 6200,DMM measurement,1475530218.4889998,0.0,0.0,"",330,dcv_20,voltage,voltage,"",c14,three-resistors-level2,"",- 2.0 0,"","","",0,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,- 2.0 0,"",2.00,c20,"",h,c20,voltage,330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33631,https://learn.concord.org/dataservice/external_activity_data/0c8efeaa-94ff-48fa-82d2-2f5d44bb5320,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/f51fc073-d5d3-4333-947c-71435e5ff8d4,f51fc073-d5d3-4333-947c-71435e5ff8d4,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
aa9748b7debe4ef99f5f4fb8b0862ac8,31727@learn.concord.org,LARA-log-poc,activity: 6200,DMM measurement,1475530218.490999,0.0,0.0,"",330,dcv_20,voltage,voltage,"",c14,three-resistors-level2,"",- 2.0 0,"","","",0,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,- 2.0 0,"",2.00,c20,"",h,c20,voltage,330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33631,https://learn.concord.org/dataservice/external_activity_data/0c8efeaa-94ff-48fa-82d2-2f5d44bb5320,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/f51fc073-d5d3-4333-947c-71435e5ff8d4,f51fc073-d5d3-4333-947c-71435e5ff8d4,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
aa9748b7debe4ef99f5f4fb8b0862ac8,31727@learn.concord.org,LARA-log-poc,activity: 6200,DMM measurement,1475530218.493999,0.0,0.0,"",330,dcv_20,voltage,voltage,"",c14,three-resistors-level2,"",- 2.0 0,"","","",0,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,- 2.0 0,"",2.00,c20,"",h,c20,voltage,330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33631,https://learn.concord.org/dataservice/external_activity_data/0c8efeaa-94ff-48fa-82d2-2f5d44bb5320,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/f51fc073-d5d3-4333-947c-71435e5ff8d4,f51fc073-d5d3-4333-947c-71435e5ff8d4,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
aa9748b7debe4ef99f5f4fb8b0862ac8,31727@learn.concord.org,LARA-log-poc,activity: 6200,Goals met,1475530218.492,0.0,0.0,"",330,"",voltage,voltage,"","",three-resistors-level2,"",- 2.0 0,2,"","",0,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,"","",2.00,c20,"",h,"","",330,voltage,2,"",c20,true,2,"",dcv_20,2,dcv_1000,2,2,"",33631,https://learn.concord.org/dataservice/external_activity_data/0c8efeaa-94ff-48fa-82d2-2f5d44bb5320,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/f51fc073-d5d3-4333-947c-71435e5ff8d4,f51fc073-d5d3-4333-947c-71435e5ff8d4,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
de1804cdf2c0173ed25acf05414d58da,31723@learn.concord.org,LARA-log-poc,activity: 6200,Goals met,1475530218.5179992,0.0,0.0,"",330,"",voltage,voltage,"","",three-resistors-level2,"",- 2.0 0,2,"","",1,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,"","",2.00,c20,"",h,"","",330,voltage,2,"",c20,true,2,"",dcv_20,2,dcv_1000,2,2,"",33627,https://learn.concord.org/dataservice/external_activity_data/9f31fb76-ea68-4ec2-8fcd-0448f7ae95d9,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/23725920-29c9-40aa-82b9-195e9e996a57,23725920-29c9-40aa-82b9-195e9e996a57,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
de1804cdf2c0173ed25acf05414d58da,31723@learn.concord.org,LARA-log-poc,activity: 6200,DMM measurement,1475530218.516999,0.0,0.0,"",330,dcv_20,voltage,voltage,"",c20,three-resistors-level2,"",- 2.0 0,"","","",1,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,  2.0 0,"",2.00,c20,"",h,c14,voltage,330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33627,https://learn.concord.org/dataservice/external_activity_data/9f31fb76-ea68-4ec2-8fcd-0448f7ae95d9,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/23725920-29c9-40aa-82b9-195e9e996a57,23725920-29c9-40aa-82b9-195e9e996a57,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
aa9748b7debe4ef99f5f4fb8b0862ac8,31727@learn.concord.org,LARA-log-poc,activity: 6200,DMM measurement,1475530218.493,0.0,0.0,"",330,dcv_20,voltage,voltage,"",c14,three-resistors-level2,"",- 2.0 0,"","","",0,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,- 2.0 0,"",2.00,c20,"",h,c20,voltage,330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33631,https://learn.concord.org/dataservice/external_activity_data/0c8efeaa-94ff-48fa-82d2-2f5d44bb5320,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/f51fc073-d5d3-4333-947c-71435e5ff8d4,f51fc073-d5d3-4333-947c-71435e5ff8d4,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
aa9748b7debe4ef99f5f4fb8b0862ac8,31727@learn.concord.org,LARA-log-poc,activity: 6200,Sent message,1475530221.3569999,0.0,0.0,NVM  i had on wrong setting',330,"",voltage,voltage,"","",three-resistors-level2,"",- 2.0 0,"","","",0,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,"","",2.00,c20,"",h,"","",330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33631,https://learn.concord.org/dataservice/external_activity_data/0c8efeaa-94ff-48fa-82d2-2f5d44bb5320,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/f51fc073-d5d3-4333-947c-71435e5ff8d4,f51fc073-d5d3-4333-947c-71435e5ff8d4,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
aa9748b7debe4ef99f5f4fb8b0862ac8,31727@learn.concord.org,LARA-log-poc,activity: 6200,Sent message,1475530225.740999,0.0,0.0,lol,330,"",voltage,voltage,"","",three-resistors-level2,"",- 2.0 0,"","","",0,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,"","",2.00,c20,"",h,"","",330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33631,https://learn.concord.org/dataservice/external_activity_data/0c8efeaa-94ff-48fa-82d2-2f5d44bb5320,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/f51fc073-d5d3-4333-947c-71435e5ff8d4,f51fc073-d5d3-4333-947c-71435e5ff8d4,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
aa9748b7debe4ef99f5f4fb8b0862ac8,31727@learn.concord.org,LARA-log-poc,activity: 6200,Sent message,1475530229.867,0.0,0.0,i am at 2v,330,"",voltage,voltage,"","",three-resistors-level2,"",- 2.0 0,"","","",0,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,"","",2.00,c20,"",h,"","",330,voltage,"","",c20,true,"","",dcv_20,"",dcv_1000,"","","",33631,https://learn.concord.org/dataservice/external_activity_data/0c8efeaa-94ff-48fa-82d2-2f5d44bb5320,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/f51fc073-d5d3-4333-947c-71435e5ff8d4,f51fc073-d5d3-4333-947c-71435e5ff8d4,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,DMM measurement,1475530230.3939998,0.0,0.0,"",330,dcv_200,voltage,voltage,"",c20,three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,  0 2.0,"",2.00,c20,"",02.0,c14,voltage,330,voltage,"","",c20,true,"","",dcv_20,"",dcv_200,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,DMM measurement,1475530230.391999,0.0,0.0,"",330,dcv_200,voltage,voltage,"",c20,three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,  0 2.0,"",2.00,c20,"",02.0,c14,voltage,330,voltage,"","",c20,true,"","",dcv_20,"",dcv_200,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,Moved DMM dial,1475530230.3969998,0.0,0.0,"",330,"",voltage,voltage,"","",three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","",dcv_200,c14,"","",2.00,c20,"",02.0,"","",330,voltage,"","",c20,true,"","",dcv_20,"",dcv_200,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,Moved DMM dial,1475530230.395999,0.0,0.0,"",330,"",voltage,voltage,"","",three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","",dcv_200,c14,"","",2.00,c20,"",02.0,"","",330,voltage,"","",c20,true,"","",dcv_20,"",dcv_200,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,DMM measurement,1475530230.499,0.0,0.0,"",330,dcv_20,voltage,voltage,"",c20,three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,  2.0 0,"",2.00,c20,"",2.00,c14,voltage,330,voltage,"","",c20,true,"","",dcv_20,"",dcv_20,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,Moved DMM dial,1475530230.502,0.0,0.0,"",330,"",voltage,voltage,"","",three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","",dcv_20,c14,"","",2.00,c20,"",2.00,"","",330,voltage,"","",c20,true,"","",dcv_20,"",dcv_20,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,DMM measurement,1475530230.5,0.0,0.0,"",330,dcv_20,voltage,voltage,"",c20,three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","","",c14,  2.0 0,"",2.00,c20,"",2.00,c14,voltage,330,voltage,"","",c20,true,"","",dcv_20,"",dcv_20,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
39b1385dddb357ec68b0063a87f23feb,31728@learn.concord.org,LARA-log-poc,activity: 6200,Moved DMM dial,1475530230.500999,0.0,0.0,"",330,"",voltage,voltage,"","",three-resistors-level2,"",- 2.0 0,"","","",2,c14,c20,dcv_20,"","",Dogs,"",c14,"",330,"","",dcv_20,c14,"","",2.00,c20,"",2.00,"","",330,voltage,"","",c20,true,"","",dcv_20,"",dcv_20,"","","",33615,https://learn.concord.org/dataservice/external_activity_data/72e6b551-c89c-45b2-9b96-5c008e9f774c,6200,56050,http://authoring.concord.org/activities/6200/pages/82825/b15958c5-07ac-4782-9d2e-a9b2acc71c5c,b15958c5-07ac-4782-9d2e-a9b2acc71c5c,Teaching Teamwork - Three Resistors Fall 2016,https://concord-consortium.github.io/teaching-teamwork/#three-resistors-level2,82825
