session,username,application,activity,event,time,created_at,updated_at,event_value,switch,to,pin,connector,groupname,correct,currentFlowing,levelName,hole,board,source,disconnectDuration,disconnectTime,dest,component,run_remote_id,run_remote_endpoint,activity_id,interactive_id,url,run_key,activity_name,multiple_choice_answer,interactive_url,page_id
1f16912c7966e8fc597e302075521756,61830@learn.concord.org,LARA-log-poc,activity: 6179,exit page,1490195986,0,0,,,,,,,,,,,,,,,,,71764,https://learn.concord.org/dataservice/external_activity_data/5a4329bd-975b-4b86-beaa-17576531c850,6179,,http://authoring.concord.org/activities/6179/pages/82613/7ef2cbaa-87b0-49e7-b043-04ece8fff400,7ef2cbaa-87b0-49e7-b043-04ece8fff400,Teaching Teamwork - Light it up! ,,,82613
1f16912c7966e8fc597e302075521756,61830@learn.concord.org,LARA-log-poc,activity: 6179,open activity page,1490195986,0,0,,,,,,,,,,,,,,,,,71764,https://learn.concord.org/dataservice/external_activity_data/5a4329bd-975b-4b86-beaa-17576531c850,6179,,http://authoring.concord.org/activities/6179/pages/82614/7ef2cbaa-87b0-49e7-b043-04ece8fff400,7ef2cbaa-87b0-49e7-b043-04ece8fff400,Teaching Teamwork - Light it up! ,,,82614
1f16912c7966e8fc597e302075521756,61830@learn.concord.org,LARA-log-poc,activity: 6179,clicked in the simulation window,1490195990,0,0,,,,,,,,,,,,,,,,,71764,https://learn.concord.org/dataservice/external_activity_data/5a4329bd-975b-4b86-beaa-17576531c850,6179,63197,http://authoring.concord.org/activities/6179/pages/82614/7ef2cbaa-87b0-49e7-b043-04ece8fff400,7ef2cbaa-87b0-49e7-b043-04ece8fff400,Teaching Teamwork - Light it up! ,,,82614
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,open activity index,1490195993,0,0,,,,,,,,,,,,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,,http://authoring.concord.org/activities/6179?externalId=71767&logging=true&returnUrl=https%3A%2F%2Flearn.concord.org%2Fdataservice%2Fexternal_activity_data%2F3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,,,
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,exit page,1490195998,0,0,,,,,,,,,,,,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,,http://authoring.concord.org/activities/6179?externalId=71767&logging=true&returnUrl=https%3A%2F%2Flearn.concord.org%2Fdataservice%2Fexternal_activity_data%2F3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,,,
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,open activity page,1490195998,0,0,,,,,,,,,,,,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,,http://authoring.concord.org/activities/6179/pages/82613/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,,,82613
0492e0874920b74d65763aa85ebcacac,61831@learn.concord.org,LARA-log-poc,activity: 6179,focus in,1490196002,0,0,,,,,,,,,,,,,,,,,71766,https://learn.concord.org/dataservice/external_activity_data/008697cf-4574-47c1-a50d-8d82604c1a91,6179,,http://authoring.concord.org/activities/6179/pages/82613/b0244823-cf44-4e58-8565-ca8b1bfa10bc,b0244823-cf44-4e58-8565-ca8b1bfa10bc,Teaching Teamwork - Light it up! ,3496165,,82613
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,focus in,1490196002,0,0,,,,,,,,,,,,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,,http://authoring.concord.org/activities/6179/pages/82613/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,3496172,,82613
0492e0874920b74d65763aa85ebcacac,61831@learn.concord.org,LARA-log-poc,activity: 6179,answer saved,1490196002,0,0,,,,,,,,,,,,,,,,,71766,https://learn.concord.org/dataservice/external_activity_data/008697cf-4574-47c1-a50d-8d82604c1a91,6179,,http://authoring.concord.org/activities/6179/pages/82613/b0244823-cf44-4e58-8565-ca8b1bfa10bc,b0244823-cf44-4e58-8565-ca8b1bfa10bc,Teaching Teamwork - Light it up! ,3496165,,82613
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,answer saved,1490196002,0,0,,,,,,,,,,,,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,,http://authoring.concord.org/activities/6179/pages/82613/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,3496172,,82613
0492e0874920b74d65763aa85ebcacac,61831@learn.concord.org,LARA-log-poc,activity: 6179,submit answer,1490196003,0,0,,,,,,,,,,,,,,,,,71766,https://learn.concord.org/dataservice/external_activity_data/008697cf-4574-47c1-a50d-8d82604c1a91,6179,,http://authoring.concord.org/activities/6179/pages/82613/b0244823-cf44-4e58-8565-ca8b1bfa10bc,b0244823-cf44-4e58-8565-ca8b1bfa10bc,Teaching Teamwork - Light it up! ,3496165,,82613
0492e0874920b74d65763aa85ebcacac,61831@learn.concord.org,LARA-log-poc,activity: 6179,focus out,1490196003,0,0,,,,,,,,,,,,,,,,,71766,https://learn.concord.org/dataservice/external_activity_data/008697cf-4574-47c1-a50d-8d82604c1a91,6179,,http://authoring.concord.org/activities/6179/pages/82613/b0244823-cf44-4e58-8565-ca8b1bfa10bc,b0244823-cf44-4e58-8565-ca8b1bfa10bc,Teaching Teamwork - Light it up! ,3496165,,82613
0492e0874920b74d65763aa85ebcacac,61831@learn.concord.org,LARA-log-poc,activity: 6179,exit page,1490196006,0,0,,,,,,,,,,,,,,,,,71766,https://learn.concord.org/dataservice/external_activity_data/008697cf-4574-47c1-a50d-8d82604c1a91,6179,,http://authoring.concord.org/activities/6179/pages/82613/b0244823-cf44-4e58-8565-ca8b1bfa10bc,b0244823-cf44-4e58-8565-ca8b1bfa10bc,Teaching Teamwork - Light it up! ,,,82613
0492e0874920b74d65763aa85ebcacac,61831@learn.concord.org,LARA-log-poc,activity: 6179,open activity page,1490196006,0,0,,,,,,,,,,,,,,,,,71766,https://learn.concord.org/dataservice/external_activity_data/008697cf-4574-47c1-a50d-8d82604c1a91,6179,,http://authoring.concord.org/activities/6179/pages/82614/b0244823-cf44-4e58-8565-ca8b1bfa10bc,b0244823-cf44-4e58-8565-ca8b1bfa10bc,Teaching Teamwork - Light it up! ,,,82614
57703ad960db443c9972184dde8bfa09,61834@learn.concord.org,LARA-log-poc,activity: 6179,open activity index,1490196008,0,0,,,,,,,,,,,,,,,,,71768,https://learn.concord.org/dataservice/external_activity_data/36b8ca0f-c2b1-4fdb-ba2d-c25e0d3f2f6e,6179,,http://authoring.concord.org/activities/6179?externalId=71768&logging=true&returnUrl=https%3A%2F%2Flearn.concord.org%2Fdataservice%2Fexternal_activity_data%2F36b8ca0f-c2b1-4fdb-ba2d-c25e0d3f2f6e,7c789567-bf9d-4976-a62d-7b4bfb98efb1,Teaching Teamwork - Light it up! ,,,
57703ad960db443c9972184dde8bfa09,61834@learn.concord.org,LARA-log-poc,activity: 6179,exit page,1490196010,0,0,,,,,,,,,,,,,,,,,71768,https://learn.concord.org/dataservice/external_activity_data/36b8ca0f-c2b1-4fdb-ba2d-c25e0d3f2f6e,6179,,http://authoring.concord.org/activities/6179?externalId=71768&logging=true&returnUrl=https%3A%2F%2Flearn.concord.org%2Fdataservice%2Fexternal_activity_data%2F36b8ca0f-c2b1-4fdb-ba2d-c25e0d3f2f6e,7c789567-bf9d-4976-a62d-7b4bfb98efb1,Teaching Teamwork - Light it up! ,,,
57703ad960db443c9972184dde8bfa09,61834@learn.concord.org,LARA-log-poc,activity: 6179,open activity page,1490196010,0,0,,,,,,,,,,,,,,,,,71768,https://learn.concord.org/dataservice/external_activity_data/36b8ca0f-c2b1-4fdb-ba2d-c25e0d3f2f6e,6179,,http://authoring.concord.org/activities/6179/pages/82613/7c789567-bf9d-4976-a62d-7b4bfb98efb1,7c789567-bf9d-4976-a62d-7b4bfb98efb1,Teaching Teamwork - Light it up! ,,,82613
0492e0874920b74d65763aa85ebcacac,61831@learn.concord.org,LARA-log-poc,activity: 6179,clicked in the simulation window,1490196010,0,0,,,,,,,,,,,,,,,,,71766,https://learn.concord.org/dataservice/external_activity_data/008697cf-4574-47c1-a50d-8d82604c1a91,6179,63197,http://authoring.concord.org/activities/6179/pages/82614/b0244823-cf44-4e58-8565-ca8b1bfa10bc,b0244823-cf44-4e58-8565-ca8b1bfa10bc,Teaching Teamwork - Light it up! ,,,82614
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,focus out,1490196011,0,0,,,,,,,,,,,,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,,http://authoring.concord.org/activities/6179/pages/82613/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,3496172,,82613
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,submit answer,1490196011,0,0,,,,,,,,,,,,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,,http://authoring.concord.org/activities/6179/pages/82613/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,3496172,,82613
57703ad960db443c9972184dde8bfa09,61834@learn.concord.org,LARA-log-poc,activity: 6179,focus in,1490196013,0,0,,,,,,,,,,,,,,,,,71768,https://learn.concord.org/dataservice/external_activity_data/36b8ca0f-c2b1-4fdb-ba2d-c25e0d3f2f6e,6179,,http://authoring.concord.org/activities/6179/pages/82613/7c789567-bf9d-4976-a62d-7b4bfb98efb1,7c789567-bf9d-4976-a62d-7b4bfb98efb1,Teaching Teamwork - Light it up! ,3496175,,82613
57703ad960db443c9972184dde8bfa09,61834@learn.concord.org,LARA-log-poc,activity: 6179,answer saved,1490196014,0,0,,,,,,,,,,,,,,,,,71768,https://learn.concord.org/dataservice/external_activity_data/36b8ca0f-c2b1-4fdb-ba2d-c25e0d3f2f6e,6179,,http://authoring.concord.org/activities/6179/pages/82613/7c789567-bf9d-4976-a62d-7b4bfb98efb1,7c789567-bf9d-4976-a62d-7b4bfb98efb1,Teaching Teamwork - Light it up! ,3496175,,82613
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,exit page,1490196014,0,0,,,,,,,,,,,,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,,http://authoring.concord.org/activities/6179/pages/82613/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,,,82613
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,open activity page,1490196015,0,0,,,,,,,,,,,,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,,http://authoring.concord.org/activities/6179/pages/82614/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,,,82614
57703ad960db443c9972184dde8bfa09,61834@learn.concord.org,LARA-log-poc,activity: 6179,submit answer,1490196015,0,0,,,,,,,,,,,,,,,,,71768,https://learn.concord.org/dataservice/external_activity_data/36b8ca0f-c2b1-4fdb-ba2d-c25e0d3f2f6e,6179,,http://authoring.concord.org/activities/6179/pages/82613/7c789567-bf9d-4976-a62d-7b4bfb98efb1,7c789567-bf9d-4976-a62d-7b4bfb98efb1,Teaching Teamwork - Light it up! ,3496175,,82613
57703ad960db443c9972184dde8bfa09,61834@learn.concord.org,LARA-log-poc,activity: 6179,focus out,1490196015,0,0,,,,,,,,,,,,,,,,,71768,https://learn.concord.org/dataservice/external_activity_data/36b8ca0f-c2b1-4fdb-ba2d-c25e0d3f2f6e,6179,,http://authoring.concord.org/activities/6179/pages/82613/7c789567-bf9d-4976-a62d-7b4bfb98efb1,7c789567-bf9d-4976-a62d-7b4bfb98efb1,Teaching Teamwork - Light it up! ,3496175,,82613
57703ad960db443c9972184dde8bfa09,61834@learn.concord.org,LARA-log-poc,activity: 6179,exit page,1490196017,0,0,,,,,,,,,,,,,,,,,71768,https://learn.concord.org/dataservice/external_activity_data/36b8ca0f-c2b1-4fdb-ba2d-c25e0d3f2f6e,6179,,http://authoring.concord.org/activities/6179/pages/82613/7c789567-bf9d-4976-a62d-7b4bfb98efb1,7c789567-bf9d-4976-a62d-7b4bfb98efb1,Teaching Teamwork - Light it up! ,,,82613
57703ad960db443c9972184dde8bfa09,61834@learn.concord.org,LARA-log-poc,activity: 6179,open activity page,1490196018,0,0,,,,,,,,,,,,,,,,,71768,https://learn.concord.org/dataservice/external_activity_data/36b8ca0f-c2b1-4fdb-ba2d-c25e0d3f2f6e,6179,,http://authoring.concord.org/activities/6179/pages/82614/7c789567-bf9d-4976-a62d-7b4bfb98efb1,7c789567-bf9d-4976-a62d-7b4bfb98efb1,Teaching Teamwork - Light it up! ,,,82614
57703ad960db443c9972184dde8bfa09,61834@learn.concord.org,LARA-log-poc,activity: 6179,clicked in the simulation window,1490196021,0,0,,,,,,,,,,,,,,,,,71768,https://learn.concord.org/dataservice/external_activity_data/36b8ca0f-c2b1-4fdb-ba2d-c25e0d3f2f6e,6179,63197,http://authoring.concord.org/activities/6179/pages/82614/7c789567-bf9d-4976-a62d-7b4bfb98efb1,7c789567-bf9d-4976-a62d-7b4bfb98efb1,Teaching Teamwork - Light it up! ,,,82614
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,clicked in the simulation window,1490196021,0,0,,,,,,,,,,,,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,63197,http://authoring.concord.org/activities/6179/pages/82614/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,,,82614
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,Started session,1490196048,0,0,,,,,,Animals,,TRUE,pic,,0,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,63197,http://authoring.concord.org/activities/6179/pages/82614/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,,https://teaching-teamwork.concord.org/pic/?showBusColors,82614
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,Started to join group,1490196048,0,0,Animals,,,,,Animals,,TRUE,pic,,0,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,63197,http://authoring.concord.org/activities/6179/pages/82614/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,,https://teaching-teamwork.concord.org/pic/?showBusColors,82614
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,Joined Group,1490196048,0,0,Animals,,,,,Animals,,TRUE,pic,,0,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,63197,http://authoring.concord.org/activities/6179/pages/82614/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,,https://teaching-teamwork.concord.org/pic/?showBusColors,82614
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,Selected Username,1490196048,0,0,Lion,,,,,Animals,,TRUE,pic,,0,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,63197,http://authoring.concord.org/activities/6179/pages/82614/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,,https://teaching-teamwork.concord.org/pic/?showBusColors,82614
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,Selected board,1490196048,0,0,0,,,,,Animals,,TRUE,pic,,0,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,63197,http://authoring.concord.org/activities/6179/pages/82614/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,,https://teaching-teamwork.concord.org/pic/?showBusColors,82614
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,Opened board,1490196054,0,0,0,,,,,Animals,,TRUE,pic,,0,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,63197,http://authoring.concord.org/activities/6179/pages/82614/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,,https://teaching-teamwork.concord.org/pic/?showBusColors,82614
b5e0163f45edc963bc76ffd1bc5dc039,61833@learn.concord.org,LARA-log-poc,activity: 6179,open activity index,1490196076,0,0,,,,,,,,,,,,,,,,,71770,https://learn.concord.org/dataservice/external_activity_data/a3b2ef39-028a-4967-907f-02c015d96a19,6179,,http://authoring.concord.org/activities/6179?externalId=71770&logging=true&returnUrl=https%3A%2F%2Flearn.concord.org%2Fdataservice%2Fexternal_activity_data%2Fa3b2ef39-028a-4967-907f-02c015d96a19,9d973c11-f141-4ab9-be53-f24cc8a2e5cd,Teaching Teamwork - Light it up! ,,,
e0a695c340cc75cbb824adc19391296f,61832@learn.concord.org,LARA-log-poc,activity: 6179,Sent message,1490196076,0,0,I got circuit 1,,,,,Animals,,TRUE,pic,,0,,,,,,71767,https://learn.concord.org/dataservice/external_activity_data/3a7f51ca-373b-4f9a-8e91-31f8eb19f19e,6179,63197,http://authoring.concord.org/activities/6179/pages/82614/8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,8cf2eaf6-d618-4a50-8bf0-9cd6fb0bff79,Teaching Teamwork - Light it up! ,,https://teaching-teamwork.concord.org/pic/?showBusColors,82614
b5e0163f45edc963bc76ffd1bc5dc039,61833@learn.concord.org,LARA-log-poc,activity: 6179,exit page,1490196078,0,0,,,,,,,,,,,,,,,,,71770,https://learn.concord.org/dataservice/external_activity_data/a3b2ef39-028a-4967-907f-02c015d96a19,6179,,http://authoring.concord.org/activities/6179?externalId=71770&logging=true&returnUrl=https%3A%2F%2Flearn.concord.org%2Fdataservice%2Fexternal_activity_data%2Fa3b2ef39-028a-4967-907f-02c015d96a19,9d973c11-f141-4ab9-be53-f24cc8a2e5cd,Teaching Teamwork - Light it up! ,,,
b5e0163f45edc963bc76ffd1bc5dc039,61833@learn.concord.org,LARA-log-poc,activity: 6179,open activity page,1490196079,0,0,,,,,,,,,,,,,,,,,71770,https://learn.concord.org/dataservice/external_activity_data/a3b2ef39-028a-4967-907f-02c015d96a19,6179,,http://authoring.concord.org/activities/6179/pages/82614/9d973c11-f141-4ab9-be53-f24cc8a2e5cd,9d973c11-f141-4ab9-be53-f24cc8a2e5cd,Teaching Teamwork - Light it up! ,,,82614
b5e0163f45edc963bc76ffd1bc5dc039,61833@learn.concord.org,LARA-log-poc,activity: 6179,clicked in the simulation window,1490196082,0,0,,,,,,,,,,,,,,,,,71770,https://learn.concord.org/dataservice/external_activity_data/a3b2ef39-028a-4967-907f-02c015d96a19,6179,63197,http://authoring.concord.org/activities/6179/pages/82614/9d973c11-f141-4ab9-be53-f24cc8a2e5cd,9d973c11-f141-4ab9-be53-f24cc8a2e5cd,Teaching Teamwork - Light it up! ,,,82614
b0db3e78de1b57e860f788095ded9d9e,61836@learn.concord.org,LARA-log-poc,activity: 6179,open activity index,1490196087,0,0,,,,,,,,,,,,,,,,,71771,https://learn.concord.org/dataservice/external_activity_data/8baf0850-519b-4e26-8b5a-3b5553cf34ea,6179,,http://authoring.concord.org/activities/6179?externalId=71771&logging=true&returnUrl=https%3A%2F%2Flearn.concord.org%2Fdataservice%2Fexternal_activity_data%2F8baf0850-519b-4e26-8b5a-3b5553cf34ea,fecfb03c-01f0-4e47-be78-69e354e4ad59,Teaching Teamwork - Light it up! ,,,
b0db3e78de1b57e860f788095ded9d9e,61836@learn.concord.org,LARA-log-poc,activity: 6179,exit page,1490196090,0,0,,,,,,,,,,,,,,,,,71771,https://learn.concord.org/dataservice/external_activity_data/8baf0850-519b-4e26-8b5a-3b5553cf34ea,6179,,http://authoring.concord.org/activities/6179?externalId=71771&logging=true&returnUrl=https%3A%2F%2Flearn.concord.org%2Fdataservice%2Fexternal_activity_data%2F8baf0850-519b-4e26-8b5a-3b5553cf34ea,fecfb03c-01f0-4e47-be78-69e354e4ad59,Teaching Teamwork - Light it up! ,,,
